etiqueta,p0_x,p0_y,p0_z,p1_x,p1_y,p1_z,p2_x,p2_y,p2_z,p3_x,p3_y,p3_z,p4_x,p4_y,p4_z,p5_x,p5_y,p5_z,p6_x,p6_y,p6_z,p7_x,p7_y,p7_z,p8_x,p8_y,p8_z,p9_x,p9_y,p9_z,p10_x,p10_y,p10_z,p11_x,p11_y,p11_z,p12_x,p12_y,p12_z,p13_x,p13_y,p13_z,p14_x,p14_y,p14_z,p15_x,p15_y,p15_z,p16_x,p16_y,p16_z,p17_x,p17_y,p17_z,p18_x,p18_y,p18_z,p19_x,p19_y,p19_z,p20_x,p20_y,p20_z,angulo_pulgar,angulo_indice,angulo_medio,angulo_anular,angulo_meñique,dist_pulgar_muñeca,dist_indice_muñeca,dist_medio_muñeca,dist_anular_muñeca,dist_meñique_muñeca,dist_pulgar_indice,dist_indice_medio,dist_medio_anular,dist_anular_meñique
gracias,-0.21598745921901402,0.397894213163856,-1.060072368935716,-0.43963339143120933,-0.8489897238316331,-0.788093690422723,-0.5247698851818547,-0.30148750896207815,-0.27727849450569053,0.04549464886171649,-0.18455481344466024,0.3195597619328502,-0.5480863686172073,0.7967478750006576,-1.0029974032950306,0.37718907257917983,-0.0890497620868828,0.2125075671529813,-0.5759655216552343,-0.6488966543024023,0.7427001586708335,0.9188128320133556,-0.40277491645054003,0.4009988500825204,0.723675237887426,0.809165534040021,-0.8959154366473092,-0.933828063637407,-0.5960600491527782,0.7534319422872685,-0.7962265429969057,-0.1340218197540301,0.9743121417668869,-0.01643066566343751,0.41298043049281846,-0.38237569494996226,0.38133375012875925,0.7222488522828646,-1.0231327778822086,0.4496564078177805,0.8809506798272991,0.46887336167148996,-0.3725903986522488,0.5725292974793036,-0.8605542316274553,-0.12849688487694202,0.74279792101166,-0.4690310083391991,-0.4050083773141169,-0.7986365220787461,-0.9056343689992408,0.35411505133826515,-0.5724640328026557,-0.48282532963594227,0.02178871048786274,-0.8541169153769888,0.1649879285796347,-0.6783033948929973,0.1680065903105472,0.4266268703873148,-0.8122250311180387,-0.17177644325274327,0.3750681279871753,-0.1945023879121545,-0.9345486719939152,0.09517731702396742,0.39311958608025077,0.0883333227000951,0.8263612451843549,0.2375702335743295,0.7908959054948705,-0.6950139409502454,-0.7667580721008435,0.6218815731127479,-0.18896016688408748,-0.7435218453621171,0.8854305191092773
gracias,-0.09865924020293623,0.4319165896002348,-0.9317628438239096,-0.40481952940894084,-0.6640089918134431,-0.9262513087599594,-0.506540688278985,-0.23410563365175666,-0.22069632675134407,-0.02097098332547702,-0.14720955277813594,0.29824272343983116,-0.5688528236590907,0.7768131587401049,-0.9922949720542489,0.39698337153752333,-0.1251116601254374,0.16617082375593148,-0.7187832376260876,-0.6745732251759278,0.6503827509616302,0.9230045814820055,-0.4426406508411478,0.45224719963734444,0.8577486806172021,0.7871509205587345,-0.7219555195302796,-0.9173246971036678,-0.6793619560791797,0.7247620841495523,-0.7214522119342627,-0.19679194405928427,0.9525425257997533,0.03837237819307373,0.36073888977222857,-0.31745625328939575,0.35400001304869966,0.6490115748237312,-0.906783210452876,0.5801584945510161,1.0099566679772012,0.46359281997848134,-0.4646424408360686,0.5825544200899789,-0.7775014837484331,-0.15360624315517826,0.8533429031651844,-0.40849603677066104,-0.510234738759209,-0.7863891798864812,-0.9864725179419891,0.3540281814377292,-0.48227982822468213,-0.45699811594856615,-0.058892275934254674,-0.8822433695504811,0.1306308236113321,-0.6903049382117026,0.20763945815834922,0.45997825240305923,-0.7965454671278496,-0.08993999798087171,0.43420144858229975,-0.2070134381868041,-0.7896002988204025,0.08814253749452804,0.28583306524096586,0.11242387667813822,0.9930783912415488,0.1714588178180078,0.7816213175569872,-0.7336693395802081,-0.685710719122598,0.6786754101705733,-0.17612195948575415,-0.664205445342546,0.9299177493072892
gracias,-0.1815978142474281,0.49219495380266154,-1.0141743902828741,-0.3737837068357758,-0.7121663466052965,-0.818115419595045,-0.6463489031177687,-0.2416358443548698,-0.24311135344408688,0.04062185537927847,-0.05556129290115491,0.4193313790262356,-0.7103511854716169,0.7279719358213707,-1.0358242804822504,0.2934004856860417,-0.32231612857744807,0.1105301780068062,-0.776323213767598,-0.6008017589904205,0.5202330744069471,0.9406687440973971,-0.3938974575875307,0.45974287959805793,0.8233461476793579,0.8284806071582088,-0.8462422662935049,-0.8226214137712207,-0.7379909247628532,0.6861070753806431,-0.8074954873283531,-0.045082844543839706,0.9056621149574995,0.05716830778557005,0.31165871009535623,-0.3216722587243552,0.42066066807963504,0.7087051038647413,-0.9948844789539845,0.46495329147128467,0.9130660652927409,0.5005249338477255,-0.49313238233511475,0.5196878316405126,-0.8147325226902498,-0.12867075640740047,0.7902920797450934,-0.38944947341062797,-0.42049693271978855,-0.7543506572890005,-0.9521154378438318,0.30809471382455034,-0.5714798368043981,-0.4613765566133159,-0.09200602440719746,-0.8434902220473212,0.10416352572267637,-0.702027360228058,0.23683166083333201,0.4458005579275558,-0.7936144729159066,-0.1900129745049668,0.43617591088426855,-0.1379067120557637,-0.9310113331100321,0.03204812948093863,0.2239715313547777,0.0374798162007965,0.8850546247307067,0.22991964973611295,0.8247565852497853,-0.6583391319988904,-0.7563155168942914,0.6716900939674285,-0.2310921449841656,-0.6304118026765209,0.7820792411655331
gracias,-0.15419922562654256,0.34141458981202066,-1.013128124662398,-0.3733171550424248,-0.7325366459273287,-0.8678446919002027,-0.5851736537798615,-0.31405168540625067,-0.2309435838901937,0.07972826406442772,-0.02977751409613097,0.42811414328259617,-0.5329668171275731,0.778012188731509,-0.9369005499752903,0.22113090594028362,-0.19933941258890267,0.09335093623137959,-0.8129707260119091,-0.6616678113410142,0.5024473138049417,0.9346069596539265,-0.3322133451390735,0.4399839572698446,0.7735175276960387,0.7410435099477661,-0.9265148351864422,-1.0097338685043105,-0.7237882897335871,0.7118420219570425,-0.8112937572334792,-0.20849296089624408,0.9327278549844169,0.054716894806060505,0.384281513487998,-0.31195621035431387,0.31399026865314883,0.6901865727093642,-0.9641221067354201,0.4836143158414502,1.0219849938562875,0.5402820164875292,-0.48643655567061106,0.5694506277100808,-0.7794874027155126,-0.1178632850493189,0.846442072800581,-0.39871210235712723,-0.3328212608095019,-0.8164568125599341,-0.9673878837467758,0.31224594030417235,-0.5465383952279297,-0.5497652757578249,0.00046195407192091073,-0.9247773313332562,0.11152711767797543,-0.778867760365414,0.15535727649651818,0.45374174655640864,-0.7965905765208223,-0.14050400346713965,0.47203240655380396,-0.1584536817050659,-0.9280330607109427,0.09515542259016264,0.30037448312386306,0.004557089951758651,0.8131948720006774,0.21942295555820546,0.787503701793295,-0.7159456794167318,-0.7732454019288149,0.6365799589048212,-0.24274338793568703,-0.6763770418512256,0.8989084623540241
gracias,-0.12641802498322552,0.43954748325846915,-1.088177802000646,-0.24569432623328838,-0.6191952698521171,-0.7791890692179895,-0.6651397663242067,-0.3145581539990027,-0.23363607302748599,0.14082626496153333,-0.1484858266508187,0.33123080787552733,-0.6146332554932042,0.812294279910386,-0.8652199212631237,0.41735159853111675,-0.1275387920130472,0.10474841345137148,-0.8813018140759885,-0.5889390206398314,0.6013976994088683,0.9435222562548627,-0.370456776329854,0.31833212324117033,0.780648732434636,0.8208241427092872,-0.7957946381574612,-0.874561583355566,-0.630136578624781,0.7357835362818808,-0.8068481747297043,-0.1532285066272268,0.9211640327563347,0.11624145274462064,0.41593766555207123,-0.26510156600937645,0.48332530435740095,0.6732338229254421,-1.1552562227345848,0.5621302531962983,0.9507033608636367,0.45625711266812846,-0.459034279620658,0.5562265045622468,-0.7629344963394463,-0.18218473660450096,0.763304968896611,-0.39561377554277016,-0.3933021213066371,-0.707865773516644,-1.0006178982060707,0.3087577834164699,-0.6020755096892779,-0.4569130436413113,0.057420187024304056,-0.9956467690543768,0.13719877313610782,-0.7731767722396399,0.095998939938894,0.44786455230910316,-0.7680999136193813,-0.14941634856350025,0.4348516074420399,-0.1956274057845015,-0.9217249579245022,0.18107934266715187,0.3152607377265989,0.06653482976932168,0.8895085890297924,0.08069715450006508,0.7045723803857036,-0.7539998027045202,-0.6686422429149834,0.6541971602508478,-0.15894246781773116,-0.7186439147129502,0.9358107852981835
gracias,-0.21420065560417123,0.4512902068178146,-1.0002888648606971,-0.4040285457520498,-0.6395586114509936,-0.8505783364707025,-0.6949598400302546,-0.30787877160358357,-0.22645638825298645,0.2465026139608462,-0.12778559737141165,0.3499719720325878,-0.6439010789963194,0.6622204522534516,-0.9964857678910193,0.34668210894476104,-0.09402396268600759,0.17346411401089926,-0.7077713812272135,-0.6199554051153666,0.614929755171681,0.9105912515645662,-0.2872334438933205,0.3751857222748742,0.7484614116797402,0.6784222057566612,-0.8396833195865824,-0.8800662266359882,-0.7137252897227895,0.7187489901341856,-0.7636707814472166,-0.23161761116579832,0.9686691106780998,0.03972337543737904,0.36432581687638654,-0.42516265824415383,0.3919041683845615,0.7922449430462148,-0.9243485833385848,0.45707436679290814,1.0345032070875633,0.4804973314629663,-0.37038776679981167,0.6188924770111952,-0.9407050651183027,-0.15441692929594103,0.8644102673279606,-0.40518883964539015,-0.47563712021269505,-0.7716223315381353,-1.0565779152638748,0.3532524015034621,-0.4662092816990937,-0.4286600117189313,0.09266716862009775,-0.8491550552763403,0.19960917815166074,-0.6078389158011285,0.1974742367736798,0.39015535396651835,-0.7436982665132477,-0.09919601250476913,0.36480208331987973,-0.20771991506319618,-0.8931502804862816,0.11336775517760625,0.36749384287265574,-0.04143015589276283,0.9847698153347928,0.14105183453414333,0.793550580731338,-0.770183309706916,-0.5865308637016285,0.626886110933446,-0.2471950800630111,-0.6260954282680121,0.8934739497575694
gracias,-0.1753423417738462,0.48267932252348533,-1.0410358484068534,-0.4199807684837831,-0.8069990510940771,-0.8815203646733826,-0.5370980369611239,-0.2268071145277888,-0.203175619106212,0.16078004036620577,-0.16961469552382563,0.3582684856651236,-0.5882699681136874,0.7499887930157125,-0.9559846297821567,0.3981049257142821,-0.1578836125679359,0.15300374511319353,-0.667657096545666,-0.5843877320475057,0.5529755710556614,0.8688798569905931,-0.36571261194114907,0.3760824160973814,0.7571478760380828,0.7884106250452654,-0.7007328942521158,-0.9884017463163022,-0.7598364743619185,0.7729038485348068,-0.8221274600633096,-0.1419813565033981,0.944973211415204,0.13053580470497902,0.3083929368817498,-0.39680463288073226,0.39443991830720554,0.7077745235791072,-0.8537509677971971,0.5480738284456284,0.9748827480186756,0.4518095211125457,-0.4673265085071406,0.5489235157551217,-0.7607863054190279,-0.09136307536889815,0.7510085276440822,-0.43456677670716265,-0.3805719451547315,-0.7223597380147417,-0.9328338534587673,0.3768171513826451,-0.49542223126943896,-0.45710452806432905,-0.03615482133285832,-0.9390626618225173,0.16071568389451174,-0.8285780509271339,0.1693966237149329,0.38922472704579514,-0.8635546850252124,-0.21830131629366317,0.42928319196290227,-0.16010587349244657,-0.8950036654224593,0.08711018852762428,0.3322206698370238,0.09192135225953285,0.8953609710668091,0.10019942531304832,0.8883103288194876,-0.7065335783410827,-0.7509099920382363,0.5521124915042968,-0.18485061498103056,-0.6751502060148532,0.9337245000936882
gracias,-0.1832513546281934,0.39877994740019285,-0.9549814394535138,-0.3490707601004789,-0.6980556499852641,-0.7815049580786589,-0.6293639332817701,-0.29718529086344214,-0.14821550741046396,0.10889938470778904,-0.1700746931100416,0.43805712808982655,-0.7093382691765407,0.8588385383529876,-1.0305227683486844,0.30958037911818964,-0.16743627202549952,0.11005562335509525,-0.6689055708082048,-0.6566888527607542,0.6145274782252265,0.9076125465278073,-0.35839459471464347,0.38140661834873435,0.7574250872262255,0.7617170853844774,-0.8554147747652483,-0.9075268078328639,-0.61315338558306,0.7263710401489338,-0.8467447095625453,-0.12711174170630382,0.9141538656481194,0.10785547664533174,0.3384643672323893,-0.45794068425904566,0.34635165127185064,0.6309337133314951,-0.9673628653156314,0.46844636917641547,1.014773025379812,0.481923795638553,-0.43158829093249457,0.5864403848250243,-0.7838002322241066,-0.10541940317093834,0.8427210407067068,-0.4525544599439314,-0.35447842649460837,-0.7517697249318714,-1.02684354115434,0.3670747337293706,-0.6193027921222561,-0.43563995453010385,0.09362659736279547,-0.9326035143437318,0.16485382764522538,-0.794318129623611,0.20130633527863584,0.35523103005187784,-0.8265728732660724,-0.22695234885285476,0.425407876758227,-0.12127624307253157,-0.8989238213749003,0.02857147656423717,0.40706544224477076,-0.0077422822711156886,0.7810878969852547,0.19602953150183927,0.7515650968936911,-0.6756201520325662,-0.7405041903321539,0.6449682394462575,-0.13457130870132494,-0.7297345489971705,0.8267203042474476
gracias,-0.16973954422770518,0.5175265528360333,-1.0326903862623324,-0.4250600395337708,-0.6825811895879835,-0.8441842467479329,-0.6198532830997774,-0.38645541696231084,-0.0957485544108303,0.010248006491243716,-0.17769860639292082,0.36881494900141426,-0.49546109381912534,0.6899925837352539,-0.8460396068302101,0.3787938614119056,-0.14453562904458375,0.06814797254060553,-0.6906690607076288,-0.6399713529512324,0.664822200010994,0.8879700499834084,-0.3788095684043185,0.35688157693796957,0.7034021564707269,0.8262793178530904,-0.8031386398899625,-0.8614399235891854,-0.7493329162812705,0.8094935419758784,-0.6780338870660552,-0.180366804448743,1.0105364909064525,0.05317250634304282,0.3151337410228814,-0.3842503601082139,0.42541205374693114,0.6273425196781692,-0.9934403782619408,0.5299656015045945,0.9778751836499181,0.5255624563840158,-0.4272205388332728,0.6025399228805557,-0.815163046135193,-0.09262640054667004,0.7708223559013945,-0.34835002212747157,-0.4561630586681682,-0.6835004813859752,-0.9729464323085492,0.367771016417648,-0.6014919955444169,-0.519706452813949,-0.1040917008195885,-0.9460411176954622,0.13203976832323006,-0.6959488912469355,0.22913003947073166,0.37722884705201987,-0.839429180557707,-0.24402376366099898,0.4128034963506954,-0.10248173517972754,-0.8367765687100113,0.10728944923838502,0.3595164563029576,0.11465941310208418,0.9057935850524672,0.20541656480519443,0.790764637483167,-0.7931527602502628,-0.7556397505234618,0.6143246254923148,-0.2016070574038677,-0.5729773130233647,0.8590810191716213
gracias,-0.10701381839356981,0.4188951248055004,-1.015355044653572,-0.4617852365974929,-0.7436046190096025,-0.7889737408942168,-0.6271015682249516,-0.26173161491904284,-0.1974023541214076,0.0600107814248268,-0.05419612800406243,0.3657438223578666,-0.5329454520517,0.736174412454657,-0.9097448396349693,0.38733580331438877,-0.15496579673696703,-0.0003444892433268065,-0.7183134997667269,-0.5422740194422436,0.6278631790024599,0.9588150952002574,-0.45926449037939027,0.3486224778048752,0.7733461861496486,0.8097324908470392,-0.769178238253799,-0.92913377129154,-0.6400479565371715,0.757103718955391,-0.8526534691589777,-0.27057431654463304,0.9373295449075078,0.07502793036667471,0.3528454757959383,-0.44992739081366734,0.40448883108360423,0.6559553400849683,-0.9355797091932091,0.5934910564105229,0.8706506337970041,0.4613512683245606,-0.4495807965367853,0.6512999656103096,-0.8753681378050402,-0.007419896364159434,0.8239838012645057,-0.4175717363393339,-0.43435231098824784,-0.7617560073724461,-0.9088602462959481,0.30424502817565996,-0.5594730589176893,-0.48811576454089634,-0.054960353865028316,-0.7639761509816444,0.16918774772169914,-0.6758795729553225,0.2354999128400016,0.32844922277593497,-0.7077165468882467,-0.29733588328561716,0.3503619949535642,-0.1945930446051397,-0.8710069138593004,0.08272872513809754,0.31924855340465796,0.029178356885230933,0.8402883608054983,0.09824846127977717,0.84312941169257,-0.6903652860807157,-0.6422225867406299,0.5752817225782872,-0.1700055655138867,-0.683476942184371,0.9145409100517419
gracias,-0.11485785176094492,0.45120945684553904,-1.0167477581986095,-0.3472882458059074,-0.6741429922029456,-0.8495448305667135,-0.6938695109186297,-0.3233051909479943,-0.13069436077124968,0.1349578259433658,-0.21722734467693944,0.3120511299985229,-0.5273613080529909,0.6994530775439993,-0.9197600474220473,0.3101314595899883,-0.08453814903966193,0.07885841693460938,-0.662058046299241,-0.5945540891272242,0.6140988800627877,0.838007722371225,-0.48329731134180026,0.37361693432526244,0.7651236077629072,0.7329534356208085,-0.8843462477842613,-0.8938168020429287,-0.6321964368480056,0.7493979538394299,-0.764296246274596,-0.216494864775903,0.8979823144466553,0.1487244502352178,0.3871703343979376,-0.36265311225852415,0.4882991846615543,0.5992842355023072,-0.9236019269795108,0.58348794388034,0.9614792814880622,0.5393128481024211,-0.48821299073173485,0.5442220371246095,-0.7742996660423342,-0.06428461399266017,0.8732378318065034,-0.33429027390566635,-0.4278216507550616,-0.6802622680048153,-0.9783813264318633,0.4027756314591953,-0.5663693281072728,-0.4466227859014514,0.0043217122617784515,-0.9735101602557299,0.09202911804098748,-0.7014157781975036,0.09424711982451006,0.44107727520185014,-0.7517533440299412,-0.15552949671697386,0.33274361481759407,-0.10263451400276896,-0.7982325501219077,0.07914665320332184,0.35311605936213947,0.03986515685641932,0.9157079714315666,0.16713214317266603,0.8050756185835768,-0.6797647116826566,-0.6041660974036609,0.5447790156989607,-0.2098369502490812,-0.7283146300277386,0.934618405720872
gracias,-0.19534288906084693,0.3684889471950265,-0.9678619004228816,-0.3081192989991649,-0.6733083249377357,-0.8050829165983086,-0.6070225311058585,-0.23813651277262676,-0.2501750150393676,0.07204111280239825,-0.18424547861888707,0.3120457354289335,-0.6075142635078052,0.8116209275810132,-0.9168947061845114,0.3731505453622145,-0.15806661468308014,0.14354584602793274,-0.7592556399269378,-0.6192725161266038,0.6110893491995072,0.9503989443828895,-0.3571422509354207,0.3777284672378093,0.7339071345355601,0.9471018911599096,-0.7845722136138242,-0.9012330597366042,-0.6719995857811819,0.7337240655116324,-0.8098463620202476,-0.1431433078105615,0.8217572830978498,-0.01213890982270005,0.35191010845399884,-0.3586117661489457,0.36103819800557474,0.7431574050997201,-1.0375432846614048,0.4627213564097664,1.0537267648625446,0.5028872749934361,-0.3948698867311317,0.6811210040664502,-0.828238207739807,-0.10917866453779128,0.8035696611396476,-0.5105013534768048,-0.439969163015101,-0.6958897463944114,-0.9342366071687938,0.38862522434918245,-0.5955192170318568,-0.5017115430558297,0.04660910215560761,-0.9181407670837227,0.16293931292368685,-0.6983761161545028,0.2516969246194244,0.44808733792548033,-0.8600940733777044,-0.23126568269961537,0.4177458063589469,-0.17485834331515301,-0.9228516713055139,0.1225742060307467,0.33696225954402315,0.032401093461089325,0.9281809440193791,0.15435463125680762,0.8852297798493947,-0.7644529728691754,-0.6886008521813785,0.6864742193520399,-0.27351110049253785,-0.6864583645587569,0.9121275304363456
gracias,-0.10809376320830075,0.4320742068649042,-1.0365048050491532,-0.34753806361978234,-0.6473107632366937,-0.8735559778880242,-0.6876752596929772,-0.2976157118147245,-0.17499701986721553,0.06268001374521115,-0.12764628019429292,0.3349321704516499,-0.6968301804906519,0.7350398191652611,-0.9420632062784926,0.3271430223619816,-0.2233205584487203,0.02659720809756244,-0.7449305630279274,-0.5589142332477552,0.6642990093217574,0.9959088206457178,-0.413947120438942,0.32695991515711,0.7776100353410714,0.8209683275875909,-0.8099030970004193,-1.0225935972461235,-0.7036833901150356,0.7548005673445274,-0.7789454226023784,-0.11941938185977133,0.9229917364151059,0.08286976027294594,0.3879975008190019,-0.33468776927695,0.3886451379377129,0.6725382267971102,-0.9768418852684855,0.504353201142059,1.0019517467549532,0.5097050782045819,-0.42007069495392696,0.6456947499705363,-0.7802897907073866,-0.13666287367184754,0.8613713454858996,-0.4810816201360869,-0.47851999186426686,-0.7231504925274412,-0.9354462508700769,0.2954185047045822,-0.5958846420492194,-0.4992108728665305,-0.04118749758340326,-0.8460950209521919,0.1835604841613888,-0.7074989591810651,0.1513129774508221,0.3320342365308553,-0.7243218954052508,-0.14228232934661744,0.35346686025183316,-0.13566148606495013,-0.903604263136557,0.05743733658790601,0.3493498668540578,-0.007296688379019124,0.8720016860061212,0.17918313421396315,0.7818312709315063,-0.6915963311941488,-0.6279939803145699,0.5770676707886905,-0.28790259084413505,-0.7693786141399476,0.8474937537173187
gracias,-0.19911422010116114,0.45104201193767024,-0.9931413667640052,-0.47549569706702527,-0.7972324098398442,-0.8005261484450996,-0.6207081355086603,-0.33016944583223207,-0.28932223079527536,0.10120303114496343,-0.09801599392221322,0.3843381228044651,-0.6334691950652184,0.7584624810604484,-1.013530517650832,0.3938330560487441,-0.16129817853926912,0.028971811303841716,-0.7342598408317166,-0.5806319463185309,0.5848367563022973,0.9227283653667864,-0.4343717540338779,0.41297228069271097,0.7203548445911198,0.6813910581574429,-0.8484744457939639,-0.8728329477557176,-0.6796856332008596,0.8431842561150023,-0.7818579349064739,-0.14084684187587737,0.9093591470051234,0.06291625955781961,0.3705830461449715,-0.3840822075920004,0.3995452134665248,0.6224597823052176,-1.0172181367478295,0.4441288773461661,1.0800049051968472,0.5228484538432078,-0.4238874057871824,0.5256829233883055,-0.7623808718109745,-0.1100415149708561,0.8278994532427786,-0.46160271904581884,-0.41643587995642367,-0.7611345326737688,-0.9995466421109153,0.39437638267014435,-0.653629158426382,-0.44066786803984004,0.017370625238326387,-0.9372570935434013,0.10721878792740278,-0.7176941342516998,0.1927128843296795,0.3918739704511511,-0.7736530193347544,-0.08373904173399341,0.3634144769980045,-0.25740045948136575,-0.858796902956293,0.15595854062739964,0.34722770859213387,-0.024609209651066277,0.8829948938198666,0.11718390679340422,0.8389466052739144,-0.7926151118424467,-0.7364537448398929,0.5645656861043523,-0.19830509177218475,-0.6876086896230224,0.863855265954581
gracias,-0.16483846284653372,0.39131603549811067,-0.9684273971888592,-0.39777313732847625,-0.755914668759069,-0.7032764826521147,-0.6036580689088019,-0.3165415735838698,-0.13570482520356897,0.16972424847604425,-0.16887844230910465,0.3878088751152571,-0.6404956414371121,0.7488752352434903,-0.9551779412921412,0.35017637203788715,-0.14875237133389554,0.14537107933290633,-0.7073439899945345,-0.6643341531617006,0.5545657820640191,0.9092027704656114,-0.38726367327767575,0.43718394586223386,0.694631355249431,0.7713425745991597,-0.7822611023497417,-0.9368843072590659,-0.637318378378721,0.7493079047124311,-0.7904671694676637,-0.16920837718037268,0.9491323339374216,-0.010922250424287627,0.36558862748151943,-0.3541401041531587,0.39968661776347697,0.7438989749324372,-0.9829746786548952,0.5742627179829786,0.9447709864800059,0.5627636293369109,-0.398238659536271,0.5328857279213659,-0.7781960249821248,-0.10677473942479924,0.8484702358699412,-0.42393528267430647,-0.4398116341103891,-0.6714881266253021,-0.9662021289821895,0.39899218208937026,-0.588011342252092,-0.3855735182941714,-0.05077041290609809,-0.9239820863281984,0.2244610700398213,-0.7287901697331424,0.25866478911478813,0.44410874902160297,-0.80306362767239,-0.2625526979617213,0.3878344002418984,-0.16655995826952347,-0.841732195442607,0.15121517064302875,0.29333993148239024,0.06983731231602627,0.9274596197822942,0.2267807161245081,0.8317383261825442,-0.8221754762556135,-0.7292184271248708,0.5569971986732019,-0.21477661467483655,-0.6202913939594398,0.8702747025858164
gracias,-0.10855144727498037,0.45773668291999314,-1.0646875473487554,-0.5213772050649572,-0.6990477802817944,-0.8260191337799627,-0.6763268642137523,-0.39390990839647344,-0.2432022122122956,0.06790889376347509,-0.1283170800080909,0.379870554871918,-0.5106921381783287,0.7044546699796211,-0.901171869001276,0.3432999575132408,-0.13065693905981682,0.09555391372822614,-0.665642104115003,-0.5890357839129803,0.5675168881051859,0.9359219499931356,-0.3851294366283693,0.4091041488705178,0.6937894671233512,0.7877457419019099,-0.8101462146279776,-0.9202392681745836,-0.5929920986514124,0.7949861455623789,-0.8036803721709371,-0.146950295115012,0.9305623378751039,0.08649555015437535,0.2924713281177163,-0.3840450527763415,0.298779901953496,0.7331653911677202,-0.9664659213117628,0.4906215824059538,1.0225620444146513,0.5174475486321726,-0.49554374159015,0.5750133887766086,-0.8103063355060351,-0.19143959207849237,0.7826771945243309,-0.4219487193534643,-0.43019686940189467,-0.8140544269473101,-0.903682805107032,0.35256591293521,-0.5748661141668537,-0.4488745993385557,-0.05625749413450698,-0.8704571111092044,0.129881478683117,-0.7513721272207393,0.20728344847433844,0.4741004129819527,-0.7590896736700568,-0.12573914610384182,0.36276878512737526,-0.25152244740461754,-0.8255862060028336,0.17451855630126115,0.40472962912806176,0.01298892716762964,0.8314577950451845,0.11982594611300751,0.7226172021950645,-0.7304195226280272,-0.6411634075943602,0.6076994458254354,-0.1895301810115191,-0.600511757550924,0.8348123952004478
gracias,-0.06417941775887226,0.5402537072591889,-1.0063268172993343,-0.4242115679372811,-0.6716263160462582,-0.8326990575883473,-0.685307338098025,-0.2448166132377555,-0.14564268217480614,0.08540904819489194,-0.22475420887981928,0.30896268823264966,-0.5857340361160075,0.7312413210566392,-0.9622794602112281,0.39203317810980465,-0.12873142939461818,0.18628679091638395,-0.7687572839783954,-0.620956600264578,0.639438222124079,0.9589270684894396,-0.29653262455213325,0.4056720666338316,0.8451837597973543,0.8162142170938517,-0.7768032048810112,-0.9380661808734582,-0.6596248002766627,0.8018322270508,-0.7226574238042471,-0.12132290252435801,0.9116204717042729,0.13519732142245122,0.2741552950869527,-0.4400804630632178,0.4070835665465868,0.669956761607402,-0.9331477627554081,0.503509006011532,1.006269462543183,0.45561116771001925,-0.4105877115672051,0.6282793833133562,-0.7325204566481543,-0.0035352329157546797,0.8293959283613105,-0.3990761489102821,-0.5006079460359949,-0.7665134258203659,-0.9709201879597364,0.4101870434935997,-0.6072938242043634,-0.42908968026810596,-0.016934767287492426,-0.9021333155215773,0.16067990944068897,-0.7261006688010219,0.1571592114019352,0.3142774247523566,-0.8077288527107428,-0.1958864316682997,0.3630012659880362,-0.1507978078166927,-0.8671614844683002,0.08340253706313953,0.37736004996205136,0.05855632040813538,0.8744367024913445,0.14996726671826685,0.8224449424141093,-0.6963622362124299,-0.651555090146908,0.6743412296660524,-0.2317199763542913,-0.6743919197724976,0.8885680510379563
gracias,-0.11255610169190339,0.4875974603195558,-1.0029651420068775,-0.4580359873577463,-0.7564350371780535,-0.8016911347464337,-0.610368298273441,-0.36381251458562375,-0.20423657099419654,0.10919468585530305,-0.2191723040687676,0.4256888608837397,-0.6099720579649563,0.8191155284107234,-0.9718974358929426,0.2896037462125955,-0.18829724475783205,0.1126222507376373,-0.7386501181481065,-0.6145970929088981,0.6181873948348828,0.9279641829489751,-0.37645726337911467,0.29918391137849837,0.7723632053926003,0.7847531621231112,-0.7493969282363007,-0.9688686918969331,-0.7507539272958379,0.7871884315553284,-0.7859799814182498,-0.20820640101645296,0.8392916125507993,0.14320040648024865,0.4544597474312858,-0.49334157592318056,0.35009070390034225,0.7524609465339408,-0.9872265732005098,0.4757580181886023,0.963584211431521,0.4402864600712708,-0.5243508030825919,0.6311860224397144,-0.8856948321570998,-0.09184937504275187,0.8615199808240736,-0.4853330181976989,-0.4706627429570561,-0.6792838963438652,-0.9346214982480539,0.32680678053583756,-0.5166313178318234,-0.40857989508283243,-0.0034010467885380643,-0.9382829211595224,0.12756277581043637,-0.6922235129906102,0.16918133234919408,0.4464645789536049,-0.8718198463498151,-0.2466012008141753,0.39784387102961183,-0.19621868163653994,-0.9314455128427127,-0.016610024127696715,0.32856658267948674,0.027140468716578842,0.9218634610792137,0.17655538766003445,0.8001736266637421,-0.6662005598680081,-0.7870706706709104,0.6416020383614265,-0.2882036842687003,-0.7112096997661749,0.7943843041609021
